time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1270564528678,2010-04-06 14:35:28.678,0.9712536931037903,0.9606041312217712,0.9545323848724365,0.9269161820411682,0.8212464212536814,0.019073360758454456,0.02048730157942106,0.02173906276505011,0.021287613123371393,Landsat
1270564552550,2010-04-06 14:35:52.550,0.9680119156837463,0.9581299424171448,0.9534528255462646,0.9371981620788574,0.8317139819562434,0.0168815282193445,0.016456876815896457,0.016985999223508685,0.019881420292336093,Landsat
1275316894524,2010-05-31 14:41:34.524,0.49150463938713074,0.467427521944046,0.48200276494026184,0.37877708673477173,0.3508149025291205,0.021476315373887323,0.021920031233748607,0.02105494260939202,0.034901124528667476,Landsat
1275488976915,2010-06-02 14:29:36.915,0.5251340270042419,0.4975654184818268,0.4838992953300476,0.37668076157569885,0.43585989926159385,0.02593720421711348,0.032657361170827154,0.03051262406269745,0.04708756151423634,Landsat
1276094124130,2010-06-09 14:35:24.130,0.4211858808994293,0.4143359065055847,0.3917567729949951,0.27775418758392334,0.37650697034299363,0.023689804551415117,0.02945313823733353,0.030357752071062286,0.0377338659994517,Landsat
1276094148006,2010-06-09 14:35:48.006,0.420610249042511,0.41493210196495056,0.39210689067840576,0.28014999628067017,0.37945251133441926,0.02555749628568666,0.03128889571058063,0.029506807678137698,0.03649927936046329,Landsat
1278081698678,2010-07-02 14:41:38.678,0.32220640778541565,0.30266764760017395,0.2941288352012634,0.1911393702030182,0.2948817157924175,0.01243360861227759,0.015785107093486517,0.017267653782692915,0.01902651834334069,Landsat
1278858928926,2010-07-11 14:35:28.926,0.2836083471775055,0.275451123714447,0.2559938430786133,0.1636209487915039,0.30925391971766947,0.031126633798221674,0.026182827921958546,0.020710999446416304,0.017850369779263738,Landsat
1278858952799,2010-07-11 14:35:52.799,0.2828812301158905,0.27419909834861755,0.25882408022880554,0.16438627243041992,0.296085988035798,0.024821082983923114,0.022100862048319063,0.01867314583260478,0.017295036531803296,Landsat
1279636182415,2010-07-20 14:29:42.415,0.27863967418670654,0.26477912068367004,0.2551185190677643,0.16595019400119781,0.28768884663432837,0.007842693615005654,0.01338393735644061,0.01477110741213469,0.01604542978731012,Landsat
1281018581659,2010-08-05 14:29:41.659,0.25322070717811584,0.2202131748199463,0.21607902646064758,0.09297812730073929,0.2123055410109461,0.007292484804066885,0.00777320381088244,0.010716009943129915,0.014016591054899696,Landsat
1281623728418,2010-08-12 14:35:28.418,0.26482436060905457,0.24116961658000946,0.234052374958992,0.12302544713020325,0.24291122025251397,0.0033701915577921226,0.018041533151377024,0.01971244166110906,0.020220440104425905,Landsat
1281623752291,2010-08-12 14:35:52.291,0.2637033760547638,0.2410205602645874,0.23370224237442017,0.12428990006446838,0.2448075076282024,0.003368403886734212,0.018078343824277664,0.019269177139527374,0.02064277666265264,Landsat
1282400983607,2010-08-21 14:29:43.607,0.2773975133895874,0.2724999189376831,0.2624129056930542,0.17144057154655457,0.2841070091873408,0.014212714001634747,0.015810080534458155,0.01659936089676074,0.020765238150610228,Landsat
1287153338961,2010-10-15 14:35:38.961,0.4755079448223114,0.4383925795555115,0.36301693320274353,0.13929691910743713,0.38854553405046466,0.02743021534999643,0.03557996516625869,0.041047430041531774,0.04613657954129962,Landsat
1287153362838,2010-10-15 14:36:02.838,0.46781256794929504,0.42894279956817627,0.3572981357574463,0.14026190340518951,0.38418434668332335,0.026534630306768163,0.03407365258762411,0.03932086859707468,0.04429341023234694,Landsat
1309271807057,2011-06-28 14:36:47.057,0.6694374680519104,0.6523389220237732,0.6251475811004639,0.4381397068500519,0.44909448238909255,0.01780628482903004,0.02189889046218736,0.024671898253988273,0.03036704548977039,Landsat
1309271830930,2011-06-28 14:37:10.930,0.7190029621124268,0.6939834952354431,0.6590810418128967,0.4663236141204834,0.49325483961105354,0.01794795811640681,0.021589010311056908,0.027200250253944354,0.0337454425421375,Landsat
1310654207218,2011-07-14 14:36:47.218,0.5386766791343689,0.5202508568763733,0.47943514585494995,0.30127963423728943,0.4086307535380125,0.02512203320132467,0.0285596077965734,0.031803766288820964,0.04103938217823436,Landsat
1310654231089,2011-07-14 14:37:11.089,0.547493040561676,0.5260339975357056,0.48387011885643005,0.30647051334381104,0.41916963257193574,0.03053426977686996,0.032807413500879984,0.03400658623178955,0.041377036121550276,Landsat
1312036627935,2011-07-30 14:37:07.935,0.46126848459243774,0.43013519048690796,0.39735883474349976,0.23170159757137299,0.35776585592776533,0.026543397041848788,0.027559538889319866,0.030464321197914212,0.032013004013608085,Landsat
1312813853822,2011-08-08 14:30:53.822,0.45469409227371216,0.4459047019481659,0.40129780769348145,0.24634259939193726,0.3940047147154806,0.024166370660476194,0.025862091490810174,0.03629083174222472,0.03922840744927341,Landsat
1313419024031,2011-08-15 14:37:04.031,0.49114108085632324,0.4827796518802643,0.4729577302932739,0.34633398056030273,0.37412636240720765,0.017717938008760346,0.019926261963003244,0.028521414854367547,0.03250896502355574,Landsat
1314024170232,2011-08-22 14:42:50.232,0.46569180488586426,0.46650341153144836,0.45845651626586914,0.334354966878891,0.35540310023129007,0.03217167302607547,0.029824994876856085,0.03467514746114235,0.0338658080532193,Landsat
1314801397501,2011-08-31 14:36:37.501,0.5741541981697083,0.5771580934524536,0.5650711059570312,0.42446368932724,0.4128420408725737,0.012964322537750948,0.023880749114523307,0.025814905894135463,0.029209777248587258,Landsat
