time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1217600109845,2008-08-01 14:15:09.845,0.6872216463088989,0.7054603695869446,0.7093830108642578,0.5619892477989197,0.4369122408092021,0.017294026211429482,0.019727927776185986,0.03408758142186082,0.043712307605997466,Landsat
1217772167498,2008-08-03 14:02:47.498,0.6845858097076416,0.7038804292678833,0.7050355672836304,0.5615566968917847,0.4472411521792412,0.014219094505712898,0.020597320427251375,0.03707970019579906,0.04436056134644064,Landsat
1218377335644,2008-08-10 14:08:55.644,0.652562141418457,0.6621166467666626,0.6801471710205078,0.556332528591156,0.41465123792290715,0.026015925303218546,0.033645589492978314,0.04105136912411954,0.04405311934939878,Landsat
1219759728723,2008-08-26 14:08:48.723,0.4783255457878113,0.4857606589794159,0.48217782378196716,0.35189089179039,0.3432858303040267,0.01778731497377537,0.02580959495090403,0.028356315456478442,0.025705890395744984,Landsat
1221919344742,2008-09-20 14:02:24.742,0.9875230193138123,0.9799508452415466,0.9840308427810669,0.9536359906196594,0.8031174827337264,0.02039625051066388,0.01963478650700893,0.01750907233342604,0.01656750890789936,Landsat
1223906902829,2008-10-13 14:08:22.829,0.9966423511505127,0.9887745976448059,0.9917920231819153,0.918497622013092,0.7510460396468639,0.01389802688119382,0.016464015302656714,0.016412750062275026,0.017848876136337052,Landsat
1278425887530,2010-07-06 14:18:07.530,0.6940687298774719,0.7132407426834106,0.7316746115684509,0.5870120525360107,0.4101646150052545,0.07407718174043053,0.07252751570067893,0.06301773747824042,0.05562385485558391,Landsat
1281190687503,2010-08-07 14:18:07.503,0.2620370388031006,0.26594170928001404,0.26101237535476685,0.14854738116264343,0.2299520571380854,0.012276499303378605,0.011896570520147857,0.012740500918908814,0.01274695319756216,Landsat
1281967917775,2010-08-16 14:11:57.775,0.32390302419662476,0.3249357044696808,0.3204469382762909,0.2000238001346588,0.25872790524065503,0.008514901034379884,0.013103176377215017,0.01816105352032374,0.01774042176008479,Landsat
1282573090112,2010-08-23 14:18:10.112,0.385859876871109,0.38774538040161133,0.38148626685142517,0.29625511169433594,0.3534051588863134,0.019709204505681345,0.018985266612901397,0.024729992945049045,0.027415693301374486,Landsat
1284127550578,2010-09-10 14:05:50.578,0.34935230016708374,0.3533148169517517,0.3587861955165863,0.27479273080825806,0.3025722307562828,0.013115127917831747,0.015272897675758047,0.013792469210642097,0.01478216501448235,Landsat
1288274763632,2010-10-28 14:06:03.632,0.9782522320747375,0.9710972905158997,0.9765905737876892,0.9063189625740051,0.7371563812851907,0.020106272671331613,0.027956891444673195,0.028035232075882,0.049908859693113754,Landsat
1300544368631,2011-03-19 14:19:28.631,0.9959455132484436,0.9831703305244446,0.9890785217285156,0.9598584175109863,0.8066322698533537,0.012926264398429782,0.012656830734236093,0.013031943000437038,0.012950504464051514,Landsat
1312985959473,2011-08-10 14:19:19.473,0.5475839376449585,0.5406408905982971,0.5350474715232849,0.425994336605072,0.42571365153193486,0.013036260824234858,0.019493270870215636,0.021982413454251566,0.034808717420559285,Landsat
1313158017806,2011-08-12 14:06:57.806,0.4865056872367859,0.48096126317977905,0.4819152355194092,0.37684714794158936,0.37519361562132847,0.014056552188904675,0.015537698132221871,0.018875890172300912,0.042435569703937866,Landsat
1313763188146,2011-08-19 14:13:08.146,0.4198225140571594,0.4239943325519562,0.428549587726593,0.3366842269897461,0.33997400849461556,0.016390794466524833,0.01696522307814442,0.020287820446022772,0.03522996309755757,Landsat
1319292785036,2011-10-22 14:13:05.036,0.994430661201477,0.9660295844078064,0.9728558659553528,0.9210930466651917,0.7737044005692011,0.01354676224038329,0.015870146028840633,0.0174537343056111,0.01805759034977231,Landsat
1344781261324,2012-08-12 14:21:01.324,0.3955548405647278,0.40062329173088074,0.3984092175960541,0.3094319999217987,0.34429142601192,0.016122215940842014,0.01821312981651735,0.01749053810277675,0.0302981207356114,Landsat
1345558495942,2012-08-21 14:14:55.942,0.3426567018032074,0.3415994942188263,0.34834063053131104,0.2756246030330658,0.3117515184700489,0.013765414513366232,0.014463913526200028,0.027543488749591595,0.03676457825372243,Landsat
1346940906457,2012-09-06 14:15:06.457,0.9560750126838684,0.9441788196563721,0.9464793801307678,0.8631945252418518,0.7125175745606422,0.013991874566054111,0.015910440521636707,0.018207718530949372,0.022415695430742903,Landsat
1348323314914,2012-09-22 14:15:14.914,0.9659517407417297,0.9581597447395325,0.9651238322257996,0.9151700735092163,0.7543429270327091,0.01119303542540748,0.014903857796387426,0.016552809748723054,0.022797641176473944,Landsat
1348928490686,2012-09-29 14:21:30.686,0.9749195575714111,0.9607532024383545,0.9585005044937134,0.8570054173469543,0.7104506528794763,0.012024400691662518,0.012447174471973079,0.016487598029400887,0.018403343669846747,Landsat
1376748532061,2013-08-17 14:08:52.061,0.8428560495376587,0.8418112993240356,0.8340584635734558,0.6913624405860901,0.5767517336905003,0.015194056042264231,0.015411743687926157,0.037991891681881114,0.05844427729843233,Landsat
1377353707529,2013-08-24 14:15:07.529,0.7430585622787476,0.7399803400039673,0.7420034408569336,0.6022852659225464,0.49202934739589654,0.016547426571539327,0.020414377118230905,0.033546423141152214,0.04786624476654307,Landsat
1407075583851,2014-08-03 14:19:43.851,0.6217275261878967,0.6025325059890747,0.6167774796485901,0.4943475127220154,0.40943496780395516,0.01421385522916095,0.017335855105664766,0.02220364058617032,0.04016863969810229,Landsat
