time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1276621950559,2010-06-15 17:12:30.559,0.900722861289978,0.8987483978271484,0.8831933736801147,0.6979508996009827,0.5735821379721164,0.02803553554433823,0.034132317923108405,0.04140600694546077,0.06451905517542184,Landsat
1276794033365,2010-06-17 17:00:33.365,0.8277076482772827,0.8298574686050415,0.8201116323471069,0.684208333492279,0.5807565419852735,0.013465272699515475,0.02757985212895972,0.052255834476830576,0.07324304160140777,Landsat
1277399182048,2010-06-24 17:06:22.048,0.7462397217750549,0.7232271432876587,0.7055023908615112,0.583152174949646,0.5690564263641835,0.01939449236257325,0.029556571825450993,0.05871037083016885,0.0795115130973555,Landsat
1278176436753,2010-07-03 17:00:36.753,0.546765923500061,0.5350067615509033,0.5245727300643921,0.40356698632240295,0.42060825154483317,0.0187685010308694,0.024513770568657885,0.02902374347863132,0.04083769206906665,Landsat
1302454551151,2011-04-10 16:55:51.151,0.9778886437416077,0.9641217589378357,0.9690627455711365,0.9239214062690735,0.7747062425494189,0.013775585101248003,0.017825183990623456,0.028343366806454016,0.04341994354764559,Landsat
1309022405486,2011-06-25 17:20:05.486,0.8933001160621643,0.8788949251174927,0.849435031414032,0.7045060992240906,0.6609598042249683,0.020752793755737027,0.01931269826460909,0.054584944753957754,0.09465442871286926,Landsat
1309366545029,2011-06-29 16:55:45.029,0.7205783724784851,0.706682562828064,0.6764999628067017,0.49929913878440857,0.5033731280297041,0.013746583766735588,0.015147946167607564,0.01630572299660321,0.06496743701849293,Landsat
1309971716258,2011-07-06 17:01:56.258,0.5577333569526672,0.5250800251960754,0.4810399115085602,0.33282431960105896,0.4732544871062041,0.012755432892058913,0.011104630915399358,0.038690817748428696,0.06939142473203005,Landsat
1311354114808,2011-07-22 17:01:54.808,0.5694279074668884,0.5599875450134277,0.5459014773368835,0.4120188355445862,0.4257870480060577,0.013754820001516071,0.017832624512792678,0.044843690774752344,0.06320963912089171,Landsat
1315673360764,2011-09-10 16:49:20.764,0.9745863080024719,0.9631081819534302,0.9745189547538757,0.9602577090263367,0.8002926818847651,0.018057291218424892,0.01691746457967422,0.02175218820217205,0.05119187907984206,Landsat
1333472550193,2012-04-03 17:02:30.193,0.9914919137954712,0.965075671672821,0.9680998921394348,0.9214258193969727,0.7878597962260245,0.014584583089714416,0.01953570313017056,0.03955077235554791,0.05566406257186526,Landsat
1334249776399,2012-04-12 16:56:16.399,0.9856446385383606,0.9647775292396545,0.9680123925209045,0.9006621837615967,0.7534948057353497,0.012199810688544342,0.014198915447928645,0.01927954858332053,0.04464016795889158,Landsat
1335632197182,2012-04-28 16:56:37.182,0.9839177131652832,0.972945511341095,0.9809088110923767,0.9248531460762024,0.7555624752700325,0.013274170816899319,0.015407083635948091,0.01971170486870715,0.04636150251094434,Landsat
1341161808304,2012-07-01 16:56:48.304,0.7386958003044128,0.7335413694381714,0.7121257185935974,0.5463167428970337,0.509055344408751,0.024809237258253312,0.027313265665422096,0.05361959469921709,0.0814818187836147,Landsat
1341594902241,2012-07-06 17:15:02.241,0.6182359457015991,0.5987107753753662,0.5715776681900024,0.4065617322921753,0.4467130111455916,0.02612491096066241,0.024345106023797355,0.023609677234138277,0.02788989841171345,Landsat
1342372139026,2012-07-15 17:08:59.026,0.5396158695220947,0.5256762504577637,0.5101882219314575,0.3807736039161682,0.4164989499270916,0.01864894486745034,0.01772107194715324,0.053344059368885616,0.07302398793987842,Landsat
1346691454069,2012-09-03 16:57:34.069,0.6395648717880249,0.5879493355751038,0.5492860674858093,0.45208191871643066,0.5888919698596001,0.059462490383266085,0.04678483460104296,0.06340413459364173,0.0931033723401836,Landsat
1373562228564,2013-07-11 17:03:48.564,0.7302127480506897,0.7202163338661194,0.7107835412025452,0.6051469445228577,0.5603581301808354,0.015894941244205676,0.016280132724916373,0.03512400236338265,0.057056713393147544,Landsat
1374167373257,2013-07-18 17:09:33.257,0.7578736543655396,0.739741861820221,0.7061734795570374,0.5293797254562378,0.5372311494827272,0.021889361648159324,0.024983449962837547,0.052978748071869385,0.08542392132944641,Landsat
1374339454605,2013-07-20 16:57:34.605,0.796047568321228,0.7795084118843079,0.7608229517936707,0.6038824915885925,0.5543186464726928,0.026813397029532508,0.02773640566348109,0.05995344958323693,0.09096956087517077,Landsat
1377623774286,2013-08-27 17:16:14.286,0.9769175052642822,0.9277200102806091,0.9100649952888489,0.7624174952507019,0.6884768043577669,0.026924650175966246,0.02665946498059604,0.031044873051641598,0.04793640699769092,Landsat
1377795856498,2013-08-29 17:04:16.498,0.9422125220298767,0.8572375178337097,0.8299025297164917,0.6601725220680237,0.6627092081069949,0.018213277325759863,0.016634494640859324,0.07814374376555147,0.09676677344816145,Landsat
1378486667175,2013-09-06 16:57:47.175,0.971496045589447,0.9589943885803223,0.9709885120391846,0.9437200427055359,0.7785991498589517,0.017211141766645444,0.021084543215513056,0.035749133908757294,0.05460073930530205,Landsat
1403717175565,2014-06-25 17:26:15.565,0.9794474840164185,0.9382799863815308,0.9202399849891663,0.7188025116920471,0.6138818742811678,0.005989757432373357,0.009208996111144388,0.02239927537444372,0.04356093306110068,Landsat
1404061318438,2014-06-29 17:01:58.438,0.8255574703216553,0.76368248462677,0.7201499938964844,0.5205550193786621,0.579586698937416,0.021379267400469623,0.024897363717382985,0.05402565941768977,0.07706203512638919,Landsat
