time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1280336067230,2010-07-28 16:54:27.230,0.8023796081542969,0.7976626753807068,0.8039181232452393,0.7030419707298279,0.5760081996738912,0.019549064835651726,0.02309363088422761,0.026044197401257126,0.023835959633990902,Landsat
1302454551151,2011-04-10 16:55:51.151,0.973677396774292,0.9571760296821594,0.958354651927948,0.9103119373321533,0.7772820793151858,0.020884741642197228,0.023131265589744075,0.02590334595689739,0.028117196366139702,Landsat
1303231778091,2011-04-19 16:49:38.091,0.9747681021690369,0.9590838551521301,0.9677497744560242,0.9084152579307556,0.7438652542471889,0.0289931130549704,0.02964283974591863,0.029241490048909576,0.027933672363660955,Landsat
1309971716258,2011-07-06 17:01:56.258,0.8876346349716187,0.8868542313575745,0.8585092425346375,0.6981505751609802,0.6308358190715312,0.020959468352736894,0.01958565702038921,0.021449897030921577,0.022826883860056817,Landsat
1314290965998,2011-08-25 16:49:25.998,0.6756179928779602,0.6600597500801086,0.6430333852767944,0.5302781462669373,0.5334554607152941,0.02000333631335879,0.02609808683917458,0.028103482620814035,0.03012997401352369,Landsat
1315501303290,2011-09-08 17:01:43.290,0.9691026210784912,0.9417344331741333,0.9581503868103027,0.9335379004478455,0.7721795360863208,0.03658542933747007,0.03664959831568085,0.03058330434540179,0.02967429003176592,Landsat
1333472550193,2012-04-03 17:02:30.193,0.9883107542991638,0.965522825717926,0.9581503868103027,0.905819833278656,0.8023300533890723,0.017712578730566194,0.025998964312131258,0.02693368870257971,0.02777744616250886,Landsat
1334249776399,2012-04-12 16:56:16.399,0.9891590476036072,0.9535689949989319,0.9629063010215759,0.8956376910209656,0.7432487375855445,0.017313041942973416,0.024283409655476,0.022543677771228027,0.02581172000873499,Landsat
1335632197182,2012-04-28 16:56:37.182,0.9855234622955322,0.970888614654541,0.9743438959121704,0.9055868983268738,0.7500309006273749,0.021414026069337636,0.023734217974626076,0.025481250302962128,0.02374524206952355,Landsat
1341594902241,2012-07-06 17:15:02.241,0.7671444416046143,0.7463597059249878,0.6918181777000427,0.5019611716270447,0.5757857062876227,0.02494361128456348,0.02464961062166326,0.02825232222547185,0.032002446556771515,Landsat
1342372139026,2012-07-15 17:08:59.026,0.6916449666023254,0.6695691347122192,0.6435585618019104,0.4976021349430084,0.5196042774707077,0.017921588801856153,0.016959144009696482,0.020884120840611982,0.02386607038339607,Landsat
1365267867067,2013-04-06 17:04:27.067,0.9326252937316895,0.9338645935058594,0.9220578074455261,0.8876516819000244,0.7984136723518371,0.030615312996425715,0.028353270149491388,0.0299358721021869,0.030656513864380047,Landsat
1373562228564,2013-07-11 17:03:48.564,0.7862617373466492,0.7612348794937134,0.7549291253089905,0.6791505217552185,0.633998054397106,0.017845140889057164,0.02500196240097266,0.023848286905413265,0.026180697433760357,Landsat
1374167373257,2013-07-18 17:09:33.257,0.9915828108787537,0.9856147170066833,0.938368022441864,0.760840654373169,0.721219853264093,0.013552243500228874,0.016980980424627295,0.020122465072465276,0.020258210558081708,Landsat
1378486667175,2013-09-06 16:57:47.175,0.9588925838470459,0.949902355670929,0.9544156789779663,0.9318408966064453,0.7944960023880006,0.02981262043527965,0.02833356392377252,0.031145877305718547,0.03248953267248806,Landsat
1404061318438,2014-06-29 17:01:58.438,0.9857450127601624,0.9264274835586548,0.8911725282669067,0.6857749819755554,0.6564409691810611,0.003124240568489472,0.004324506434660109,0.004913290932535391,0.005668830777332452,Landsat
1404494410633,2014-07-04 17:20:10.633,0.9971024990081787,0.9543675184249878,0.9176549911499023,0.6914675235748291,0.635726115274429,0.003748007043731907,0.004733182470161713,0.005706838493194163,0.007967102820380625,Landsat
1405099584537,2014-07-11 17:26:24.537,0.9543949961662292,0.9226599931716919,0.8963974714279175,0.6793950200080872,0.5939060730218887,0.010921190655042119,0.01213417871690646,0.015821845816896846,0.022983549553730973,Landsat
1405271643321,2014-07-13 17:14:03.321,0.9260975122451782,0.8962050080299377,0.8713175058364868,0.6608874797821045,0.5810171485781674,0.01993416545078299,0.019016409041873985,0.02104063039527131,0.0218480870287858,Landsat
1405271667233,2014-07-13 17:14:27.233,0.9121549725532532,0.8854249715805054,0.8618850111961365,0.6563774943351746,0.5751208554744722,0.01945893130181949,0.01838874464142643,0.02051768868396437,0.021592581839311318,Landsat
1405443725869,2014-07-15 17:02:05.869,0.9366850256919861,0.8944724798202515,0.8638100028038025,0.6691650152206421,0.6259356074035167,0.012292733937316776,0.012309622295748866,0.018343664234423494,0.019033681873479265,Landsat
1406826131454,2014-07-31 17:02:11.454,0.8506374955177307,0.8110100030899048,0.7764149904251099,0.5322974920272827,0.5084874903023243,0.010373356280440614,0.02341741962464297,0.024294967595470163,0.03088767308172337,Landsat
1435512354920,2015-06-28 17:25:54.920,0.9955074787139893,0.9560174942016602,0.9261249899864197,0.7081050276756287,0.6293363880693914,0.004650395643595232,0.004814327134133462,0.004909245865895651,0.005910977361933369,Landsat
1435684439056,2015-06-30 17:13:59.056,0.9944624900817871,0.9439449906349182,0.914822518825531,0.6898725032806396,0.6185186599493024,0.005090423523586659,0.0066639600003120915,0.007780621581044756,0.009814704785600507,Landsat
1436633733820,2015-07-11 16:55:33.820,0.6296200156211853,0.5749775171279907,0.49599748849868774,0.26659250259399414,0.4929975117743014,0.024880401176659916,0.02955847478716123,0.035999424719511654,0.04509452758741724,Landsat
