time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1246369452534,2009-06-30 13:44:12.534,0.6496233940124512,0.6631003618240356,0.6573595404624939,0.5387300252914429,0.4768185314536091,0.005663126818539032,0.005285144033099732,0.04461752333446243,0.05775259555049768,Landsat
1249134243318,2009-08-01 13:44:03.318,0.3464740812778473,0.3556400239467621,0.35426366329193115,0.23196780681610107,0.2622964056938887,0.07865256762315768,0.08054162697682346,0.09463245501840059,0.11918053270836067,Landsat
1249739411418,2009-08-08 13:50:11.418,0.32463014125823975,0.34139081835746765,0.3436138927936554,0.21988897025585175,0.23617658503800623,0.04479509164982471,0.062070129784465015,0.06967145749460324,0.07407460008337725,Landsat
1251726981243,2009-08-31 13:56:21.243,0.289485901594162,0.3006703555583954,0.3131817579269409,0.21702732145786285,0.22801981972604976,0.03364866856658308,0.04319032098250436,0.05219146337836467,0.06707175680765984,Landsat
1252504209995,2009-09-09 13:50:09.995,0.2811846137046814,0.29551324248313904,0.3034072816371918,0.21316742897033691,0.24162076118588457,0.029709845367884714,0.0327159035352035,0.05415421602235122,0.07355744877797415,Landsat
1253886608206,2009-09-25 13:50:08.206,0.8134075999259949,0.8431825637817383,0.889787495136261,0.8757392168045044,0.6040073776900767,0.023604391194302667,0.03598105926970914,0.11184140762284114,0.13147872185890042,Landsat
1278769933104,2010-07-10 13:52:13.104,0.9219911694526672,0.6760081052780151,0.7499980926513672,0.5266512036323547,0.3515924799561495,0.10407615562565886,0.11075060799392165,0.1114603591680796,0.11375798153624765,Landsat
1280152333646,2010-07-26 13:52:13.646,0.23495176434516907,0.2383674681186676,0.23040518164634705,0.10685379803180695,0.2038357502236963,0.03674603221441669,0.05414854758939404,0.05023190588865423,0.06900168152515924,Landsat
1280757504014,2010-08-02 13:58:24.014,0.23879945278167725,0.24197447299957275,0.23554041981697083,0.10226184874773026,0.18895851549431686,0.020142907461257503,0.05461081514674345,0.054068996024464154,0.05769507679490757,Landsat
1282311963804,2010-08-20 13:46:03.804,0.29027363657951355,0.3024589717388153,0.303261399269104,0.19396774470806122,0.23804574104398504,0.02091578936306097,0.026230984431912137,0.05044242480562033,0.05664935909873277,Landsat
1285076766387,2010-09-21 13:46:06.387,0.5904841423034668,0.5880686044692993,0.5855245590209961,0.4772045612335205,0.44699148709774017,0.016954176006542705,0.024917506190304937,0.06163758667485139,0.07763420478032888,Landsat
1300283243148,2011-03-16 13:47:23.148,0.9156894087791443,0.9083472490310669,0.9227581024169922,0.8778688311576843,0.7104273594498638,0.020211891579865686,0.04328004965074609,0.09754709990826439,0.10349753899225203,Landsat
1311947608634,2011-07-29 13:53:28.634,0.5860304832458496,0.5946863889694214,0.5709066390991211,0.37954241037368774,0.3762761792123315,0.02074138553662009,0.023234167265148046,0.07268840025265678,0.09967238226366568,Landsat
1313330004488,2011-08-14 13:53:24.488,0.6030269861221313,0.6244367957115173,0.6188744306564331,0.4677877128124237,0.39873425370752813,0.017325829071203006,0.037953688690143185,0.09103673789402285,0.11819683910641324,Landsat
1317477195641,2011-10-01 13:53:15.641,0.6295366287231445,0.6447373628616333,0.6438795328140259,0.5049891471862793,0.4229393627643586,0.02177948733798082,0.02930922105427177,0.08364241069785744,0.11007773718914896,Landsat
1318254422400,2011-10-10 13:47:02.400,0.8411594033241272,0.8493830561637878,0.874556839466095,0.8633276224136353,0.6809027237474918,0.03542069114587223,0.04779370296917368,0.09479078370642674,0.10392273757621363,Landsat
1318859598174,2011-10-17 13:53:18.174,0.8983597159385681,0.9121032953262329,0.9488427639007568,0.9098128080368042,0.6505622840344907,0.031586817864872975,0.05343118109689133,0.06976963575071364,0.07581899205492922,Landsat
1333460874978,2012-04-03 13:47:54.978,0.927293062210083,0.919436514377594,0.9194026589393616,0.84845370054245,0.7161000184118747,0.014524439510280283,0.01639747213544535,0.0737711260787127,0.09123360098423007,Landsat
1344520133423,2012-08-09 13:48:53.423,0.3924342691898346,0.40241190791130066,0.4009476602077484,0.2706000804901123,0.2812409321039916,0.017378340056682665,0.023566293618406366,0.03626722529658531,0.051893602508281185,Landsat
1345125309044,2012-08-16 13:55:09.044,0.28927382826805115,0.2971527874469757,0.2890227735042572,0.15147557854652405,0.2195607411742212,0.01800542618846563,0.02353090774767696,0.04805832987151005,0.05094177827870639,Landsat
1345902542971,2012-08-25 13:49:02.971,0.2895162105560303,0.2903859317302704,0.28773897886276245,0.1798924207687378,0.24947745847702021,0.030875528033793863,0.037305751509724885,0.04268964722619462,0.057416729930776095,Landsat
1347112894274,2012-09-08 14:01:34.274,0.29960501194000244,0.302935928106308,0.3025027811527252,0.2067786306142807,0.2675804528489709,0.017361148105485915,0.016894377782969566,0.03257032668624839,0.04729509871095013,Landsat
1347890127022,2012-09-17 13:55:27.022,0.5018964409828186,0.5234702825546265,0.5351641774177551,0.4407351613044739,0.37071573320627205,0.013771345058996713,0.02775276451788142,0.07502328831174106,0.10419208884181451,Landsat
1363873794365,2013-03-21 13:49:54.365,0.9725564122200012,0.9591136574745178,0.970579981803894,0.938262939453125,0.7735592751681803,0.015695385773020484,0.03895283320365212,0.08788759730469244,0.09917387774209749,Landsat
1364478962547,2013-03-28 13:56:02.547,0.9139625430107117,0.8933528065681458,0.8926177024841309,0.8336796164512634,0.727775136649609,0.02384754267324506,0.032910794962356084,0.08340742275249713,0.10120767966542024,Landsat
