time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite
1239291179976,2009-04-09 15:32:59.976,0.9342613220214844,0.9101060032844543,0.9082276821136475,0.857471227645874,0.7559462002277375,0.019577381042854447,0.020083163964570393,0.022741898434463566,0.025234657643537852,Landsat
1239463262810,2009-04-11 15:21:02.810,0.9211125373840332,0.8895668983459473,0.8926469087600708,0.833113968372345,0.7239538634002207,0.014605102864975579,0.016613524653797146,0.018931383920738492,0.022469058433920223,Landsat
1240673584048,2009-04-25 15:33:04.048,0.9659820199012756,0.941317081451416,0.9448162913322449,0.8860211968421936,0.7525489194273953,0.011602770568423673,0.01555399510189722,0.018793068582996408,0.02058604868525318,Landsat
1240845666683,2009-04-27 15:21:06.683,0.964648962020874,0.9404823780059814,0.941986083984375,0.8836919665336609,0.7571225040495393,0.009816261351902177,0.01320883352802904,0.01552216568956451,0.01837145800558304,Landsat
1247757662349,2009-07-16 15:21:02.349,0.7841106653213501,0.7371484041213989,0.6588184237480164,0.34769824147224426,0.476420744714141,0.020558700957711278,0.021876732677403452,0.026157399690573253,0.027672685714079992,Landsat
1248190749439,2009-07-21 15:39:09.439,0.8234661221504211,0.7801642417907715,0.6844946146011353,0.37295398116111755,0.5430113118976357,0.025031163308454132,0.025818863793196558,0.06805777185230709,0.07799088156261275,Landsat
1248362807170,2009-07-23 15:26:47.170,0.8937546014785767,0.8482204675674438,0.7672128081321716,0.5257527828216553,0.6533227067351346,0.02317509346185152,0.029450560077065015,0.03652192495324809,0.04159796857305396,Landsat
1248362831041,2009-07-23 15:27:11.041,0.8344335556030273,0.7995406985282898,0.7250221371650696,0.5001975893974304,0.6207104952633384,0.022189439951680524,0.028825545762501875,0.04605526305104236,0.046551436456943485,Landsat
1251732771106,2009-08-31 15:32:51.106,0.7741127014160156,0.7287121415138245,0.6552879214286804,0.39657923579216003,0.5319260706454518,0.026428613997257995,0.024703182171137567,0.047141702075766304,0.08646082390018363,Landsat
1253892421917,2009-09-25 15:27:01.917,0.8144983053207397,0.7600424885749817,0.7270646095275879,0.5966618061065674,0.6436967995762821,0.02204946787291676,0.025448700844190923,0.03601645075295936,0.04481203007582507,Landsat
1268926860868,2010-03-18 15:41:00.868,0.8856956362724304,0.8408275842666626,0.8141302466392517,0.7331225872039795,0.7439202932894231,0.019467368667688424,0.019020911925188608,0.022881018331940683,0.030124675920747183,Landsat
1271086493823,2010-04-12 15:34:53.823,0.918779730796814,0.8789545893669128,0.8658328056335449,0.7981418967247009,0.7510891449391841,0.019927774374723567,0.01826103907081609,0.021679304317592685,0.023678444541359353,Landsat
1271691664312,2010-04-19 15:41:04.312,0.9457135200500488,0.9194067120552063,0.9226705431938171,0.8829266428947449,0.7669552777111532,0.01602690099062249,0.015401808359361653,0.019507106374224256,0.021902794381193767,Landsat
1277221261660,2010-06-22 15:41:01.660,0.772961437702179,0.741619884967804,0.66681307554245,0.38902580738067627,0.5055720422565936,0.035797509488903735,0.04400099149464505,0.05519252167580271,0.0887142358949207,Landsat
1278170575199,2010-07-03 15:22:55.199,0.8173158764839172,0.7852617502212524,0.7379186153411865,0.5279156565666199,0.5645022593259813,0.030911995806673174,0.03804095791985561,0.08124969008492795,0.09557997160177191,Landsat
1278775722983,2010-07-10 15:28:42.983,0.8177400231361389,0.7855896353721619,0.7240592837333679,0.5103131532669067,0.5937045883715154,0.03701413946701789,0.04021827017275437,0.04118353143014198,0.04407232976015575,Landsat
1278775746855,2010-07-10 15:29:06.855,0.7979562878608704,0.7666602730751038,0.708916187286377,0.5012956261634827,0.5801076010346418,0.036793903279205,0.04241489374550683,0.05209485286291349,0.08873060308413769,Landsat
1279380894263,2010-07-17 15:34:54.263,0.7930482029914856,0.766988217830658,0.7133803367614746,0.48908373713493347,0.542596975490451,0.031803516990882325,0.03262528730785267,0.06361546534259564,0.08790562592308918,Landsat
1283528097483,2010-09-03 15:34:57.483,0.7552984356880188,0.7156255841255188,0.663311779499054,0.5161030292510986,0.6255560170352461,0.022199476266793944,0.023536528813251398,0.03371830615223119,0.04907790444697152,Landsat
1283700179910,2010-09-05 15:22:59.910,0.8794848322868347,0.8427354097366333,0.787958025932312,0.6027511358261108,0.6590396076381204,0.03282232720254042,0.03650161035066059,0.08905368344531614,0.11970141655024596,Landsat
1284305327232,2010-09-12 15:28:47.232,0.7635997533798218,0.7148803472518921,0.696661651134491,0.5876442790031433,0.6040837405860423,0.03497193772364541,0.033155756736219025,0.03223550877203446,0.033630941569894865,Landsat
1308583456999,2011-06-20 15:24:16.999,0.878182053565979,0.8280092477798462,0.7468177676200867,0.5026266574859619,0.6403021408915521,0.027037803656677517,0.03395973880159085,0.07062948904718647,0.12444777744584294,Landsat
1309188601580,2011-06-27 15:30:01.580,0.7867161631584167,0.7675843834877014,0.7127092480659485,0.5117772817611694,0.5735720276534557,0.022880974267061333,0.031811969888468135,0.03346985178649477,0.03325458802283667,Landsat
1309188625452,2011-06-27 15:30:25.452,0.8808178901672363,0.8457760214805603,0.7751783132553101,0.5591276288032532,0.6541988387048244,0.021098261333635758,0.037833010076491674,0.08984476065799732,0.11379000115324485,Landsat
1312558566966,2011-08-05 15:36:06.966,0.8032885193824768,0.7697307467460632,0.688491940498352,0.4055967628955841,0.5341109278589485,0.024943437282767628,0.03467906737553631,0.06821967085663663,0.09592617528251271,Landsat
