time,datetime,Blue,Green,Red,NIR,visnirAlbedo,std3,std5,std9,std15,satellite,Albedo_theta<70d,Year,MonthOfYear,DayOfMonth,HourOfDay(UTC),CloudCover,Station
1216994941385,2008-07-25 14:09:01.385,0.288486123085022,0.2852287888526916,0.3038157820701599,0.2029187232255935,0.2080072202846407,0.0102316400295585,0.0127969815731273,0.0160286445718643,0.0278849369140326,Landsat,0.724,2008.0,7.0,25.0,14.0,0.48,QAS_L
1217600109845,2008-08-01 14:15:09.845,0.253008633852005,0.2501424252986908,0.2642219066619873,0.1620903015136718,0.1937370984524488,0.01246936532135,0.0130468967982061,0.0195112122750101,0.0359758305848055,Landsat,,,,,,,
1217772167498,2008-08-03 14:02:47.498,0.2760038673877716,0.2671639323234558,0.2826329171657562,0.1655176281929016,0.1851493462234736,0.010408972373534,0.0098322551932487,0.0169236571756722,0.0376906505887447,Landsat,,,,,,,
1218377335644,2008-08-10 14:08:55.644,0.3103300631046295,0.3061554133892059,0.3207679092884063,0.2317015975713729,0.2488175534710287,0.0091369723481299,0.0128443428614,0.0146291373194651,0.0268917683721326,Landsat,0.247,2008.0,8.0,10.0,14.0,0.1,QAS_L
1219759728723,2008-08-26 14:08:48.723,0.2907280623912811,0.2893127501010895,0.3048369884490967,0.2093740701675415,0.2242963486343623,0.0101486543772634,0.0132868319977412,0.015774887319717,0.0228813222533924,Landsat,0.248,2008.0,8.0,26.0,14.0,0.09,QAS_L
1221919344742,2008-09-20 14:02:24.742,0.4550879299640655,0.4157965779304504,0.404828280210495,0.3147560060024261,0.4091529441475867,0.0108243597976852,0.015267614385136,0.0329009492975611,0.0399957316456116,Landsat,0.485,2008.0,9.0,20.0,14.0,0.38,QAS_L
1223906902829,2008-10-13 14:08:22.829,0.3742562234401703,0.3637483417987823,0.3450727462768554,0.2149642705917358,0.3139536614686251,0.0160955427951341,0.0191334653518741,0.0233740168224159,0.0336955258015949,Landsat,,,,,,,
1238336170429,2009-03-29 14:16:10.429,0.9568626880645752,0.9595012068748474,0.9753943085670472,0.9374643564224244,0.7423978311657906,0.0117407550832203,0.01368634755874,0.0320943980533086,0.0506201765095012,Landsat,0.723,2009.0,3.0,29.0,14.0,0.0,QAS_L
1248790199638,2009-07-28 14:09:59.638,0.2678540349006653,0.258697897195816,0.2688903212547302,0.1816892772912979,0.2348611575886607,0.0116023115252626,0.0119940198083879,0.0194359830953749,0.0327299068497386,Landsat,,,,,,,
1249395367865,2009-08-04 14:16:07.865,0.2620673477649688,0.2529147565364837,0.2697948217391968,0.1764983683824539,0.2063102120652794,0.0109284352505948,0.0100240729009233,0.0160861094678031,0.0303423431729662,Landsat,,,,,,,
1249567425465,2009-08-06 14:03:45.465,0.2492821216583252,0.2378010749816894,0.2548559308052063,0.1548030823469162,0.1882456091120838,0.010401930396566,0.0121531381480376,0.0206116307573168,0.0324117741570582,Landsat,,,,,,,
1249567449338,2009-08-06 14:04:09.338,0.2510999143123626,0.2410205602645874,0.2578320205211639,0.1598941534757614,0.1928252392753958,0.014405281744552,0.0138212427178597,0.0203516703481827,0.0344900525537981,Landsat,,,,,,,
1252937393645,2009-09-14 14:09:53.645,0.4264575242996216,0.4158264100551605,0.4172287285327911,0.3167524933815002,0.3418117798149583,0.020232169351103,0.037946270138101,0.0599136365930276,0.1090224255523298,Landsat,0.572,2009.0,9.0,14.0,14.0,0.0,QAS_L
1253542563684,2009-09-21 14:16:03.684,0.1960204392671585,0.1692380756139755,0.1538726091384887,0.0533143244683742,0.2327766234327107,0.01145018744776,0.0133989000016803,0.0210876544365454,0.0382305977507741,Landsat,0.228,2009.0,9.0,21.0,14.0,0.12,QAS_L
1255097015393,2009-10-09 14:03:35.393,0.3694996237754822,0.3576968908309936,0.3363778591156006,0.196895956993103,0.3041203304231166,0.0148453801036614,0.0187560753499389,0.0215127954058234,0.0353090349212709,Landsat,0.241,2009.0,10.0,9.0,14.0,0.0,QAS_L
1255097039272,2009-10-09 14:03:59.272,0.3738320469856262,0.364225298166275,0.3452478349208832,0.2065789699554443,0.3021706456363202,0.0156589475912181,0.0186039852625123,0.0223654053519672,0.0357836504482239,Landsat,0.241,2009.0,10.0,9.0,14.0,0.0,QAS_L
1256479456050,2009-10-25 14:04:16.050,0.7578130960464478,0.7347337603569031,0.7409530878067017,0.6738930940628052,0.5971488168716431,0.0243709454278835,0.0307327367077086,0.0559298253120437,0.0896047020464277,Landsat,,,,,,,
1278425887530,2010-07-06 14:18:07.530,0.1802055388689041,0.1807447373867035,0.1864346861839294,0.0843598991632461,0.1656822556346655,0.020320860792312,0.0290655452676707,0.0256446044096893,0.0256181535145515,Landsat,0.154,2010.0,7.0,6.0,14.0,0.19,QAS_L
1281967917775,2010-08-16 14:11:57.775,0.2020797878503799,0.1966930925846099,0.1974929720163345,0.0927119255065918,0.1888538783416152,0.0215825705016673,0.0246378034301154,0.023833461610887,0.0278173648888176,Landsat,,,,,,,
1282573090112,2010-08-23 14:18:10.112,0.4830215573310852,0.4601240456104278,0.4582814574241638,0.3965126872062683,0.4432856099247932,0.0250353232526077,0.0240210046524571,0.0332807044612376,0.0418638983342085,Landsat,,,,,,,
1283955492119,2010-09-08 14:18:12.119,0.1524537056684494,0.1511135995388031,0.1529097408056259,0.0516172982752323,0.1581814338367432,0.009808254199714,0.0093808746597433,0.0184599062540013,0.0224608589196397,Landsat,,,,,,,
1284127550578,2010-09-10 14:05:50.578,0.214016705751419,0.2093921452760696,0.2186466455459594,0.1102145761251449,0.1710535401865839,0.0059913422523584,0.0206955169321504,0.0198255220034593,0.0231515075050633,Landsat,,,,,,,
1284127574456,2010-09-10 14:06:14.456,0.2154406458139419,0.210226833820343,0.2185299396514892,0.1134755238890647,0.1791425517164171,0.005043670487104,0.0225051679731983,0.0201448684169109,0.0264690307279102,Landsat,,,,,,,
1300544368631,2011-03-19 14:19:28.631,0.8299193382263184,0.8100338578224182,0.7800217270851135,0.6870366930961609,0.6948225921452046,0.0340040461908938,0.0325990215086902,0.0358531307003151,0.0338123104333072,Landsat,0.493,2011.0,3.0,19.0,14.0,0.0,QAS_L
1312985959473,2011-08-10 14:19:19.473,0.4583297073841095,0.4454277157783508,0.440541535615921,0.2802830934524536,0.293702784356475,0.014354113754953,0.0160987678415854,0.0192555053525054,0.043775502568891,Landsat,0.362,2011.0,8.0,10.0,14.0,0.37,QAS_L
